filename,width,height,class,xmin,ymin,xmax,ymax,path
00_s_DSCF1109.JPG,300,225,3,86,72,183,125,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1099.JPG,300,225,6,91,45,183,92,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1103.JPG,300,225,6,121,44,178,74,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1103.JPG,300,225,5,96,154,165,197,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1016.JPG,300,225,4,87,151,179,201,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1016.JPG,300,225,6,160,105,244,151,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1016.JPG,300,225,3,196,58,275,111,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1081.JPG,300,225,4,121,105,180,137,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1129.JPG,300,225,6,115,145,180,186,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1137.JPG,300,225,2,154,93,224,132,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1104.JPG,300,225,5,141,40,197,67,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1104.JPG,300,225,1,134,146,197,181,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1042.JPG,300,225,5,166,138,249,179,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1065.JPG,300,225,5,57,84,124,109,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1065.JPG,300,225,1,180,74,243,99,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1077.JPG,300,225,6,25,105,116,156,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1077.JPG,300,225,1,139,110,232,161,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1029.JPG,300,225,6,10,135,115,195,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1029.JPG,300,225,2,119,88,212,157,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1029.JPG,300,225,1,209,67,296,134,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1088.JPG,300,225,5,101,36,166,70,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1088.JPG,300,225,2,109,125,162,155,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1106.JPG,300,225,2,98,88,193,139,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1061.JPG,300,225,6,40,135,152,200,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1061.JPG,300,225,2,97,98,192,150,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1132.JPG,300,225,1,226,82,266,103,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1132.JPG,300,225,4,187,105,261,148,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1132.JPG,300,225,5,14,136,129,197,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1025.JPG,300,225,6,81,129,183,187,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1105.JPG,300,225,2,89,83,197,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1059.JPG,300,225,2,100,81,191,139,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1086.JPG,300,225,4,58,80,108,107,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1086.JPG,300,225,2,120,79,170,107,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1086.JPG,300,225,1,178,82,227,110,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1086.JPG,300,225,3,236,81,286,110,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1037.JPG,300,225,1,99,140,220,193,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1015.JPG,300,225,3,52,110,149,183,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1015.JPG,300,225,6,168,84,261,144,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1049.JPG,300,225,4,39,82,104,113,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1049.JPG,300,225,5,141,98,202,130,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1049.JPG,300,225,3,226,112,284,140,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1021.JPG,300,225,5,163,62,239,106,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1066.JPG,300,225,1,83,92,142,119,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1066.JPG,300,225,5,166,92,223,118,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1048.JPG,300,225,4,36,101,91,126,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1048.JPG,300,225,5,123,97,177,121,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1048.JPG,300,225,3,206,90,264,115,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1092.JPG,300,225,4,34,106,106,150,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1092.JPG,300,225,5,134,125,207,167,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1092.JPG,300,225,3,204,84,265,125,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1111.JPG,300,225,6,155,71,239,118,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1111.JPG,300,225,2,55,71,140,119,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1114.JPG,300,225,6,126,96,207,138,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1040.JPG,300,225,2,37,149,118,193,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1040.JPG,300,225,1,118,147,190,186,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1040.JPG,300,225,4,189,146,254,184,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1110.JPG,300,225,3,56,61,151,114,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1110.JPG,300,225,1,157,65,254,118,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1072.JPG,300,225,3,61,99,136,144,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1072.JPG,300,225,2,156,120,236,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1050.JPG,300,225,5,37,62,103,93,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1050.JPG,300,225,3,145,66,210,96,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1056.JPG,300,225,2,38,78,140,130,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1056.JPG,300,225,6,139,78,240,132,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1142.JPG,300,225,2,75,98,148,130,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1142.JPG,300,225,1,165,99,237,131,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1068.JPG,300,225,5,61,28,169,69,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1068.JPG,300,225,1,202,126,280,169,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1120.JPG,300,225,3,101,104,210,162,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1130.JPG,300,225,1,124,140,186,179,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1023.JPG,300,225,2,156,95,221,133,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1125.JPG,300,225,1,80,76,134,110,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1125.JPG,300,225,6,98,114,165,154,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1125.JPG,300,225,2,197,102,262,140,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1074.JPG,300,225,2,92,108,235,187,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1082.JPG,300,225,5,81,47,160,91,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1082.JPG,300,225,4,174,49,251,93,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1053.JPG,300,225,1,76,126,158,168,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1053.JPG,300,225,6,165,124,248,167,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1122.JPG,300,225,5,121,78,204,122,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1097.JPG,300,225,5,109,52,204,105,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1070.JPG,300,225,2,132,116,217,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
00_s_DSCF1070.JPG,300,225,6,125,81,197,124,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1094.JPG,300,225,4,135,103,214,160,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1133.JPG,300,225,1,83,80,187,174,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1101.JPG,300,225,2,97,110,202,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1116.JPG,300,225,5,100,132,213,208,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1141.JPG,300,225,2,126,20,205,52,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1090.JPG,300,225,1,129,31,211,80,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1140.JPG,300,225,6,35,15,91,40,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1044.JPG,300,225,6,91,65,189,140,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1038.JPG,300,225,2,120,181,300,225,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1017.JPG,300,225,4,150,57,215,92,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1135.JPG,300,225,6,148,101,197,130,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1032.JPG,300,225,5,239,112,300,157,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1032.JPG,300,225,6,51,113,132,157,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,1,123,151,167,175,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,2,171,152,214,177,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,3,219,153,261,180,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,4,129,165,174,191,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,5,182,169,226,195,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1013.JPG,300,225,6,230,171,273,197,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1064.JPG,300,225,3,0,8,58,49,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1064.JPG,300,225,2,120,25,187,71,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1109.JPG,300,225,3,143,118,230,168,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1099.JPG,300,225,6,125,64,201,102,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1103.JPG,300,225,6,119,44,167,76,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1103.JPG,300,225,5,107,129,167,173,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1016.JPG,300,225,4,120,151,212,201,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1016.JPG,300,225,6,55,105,139,151,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1016.JPG,300,225,3,24,58,103,111,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1081.JPG,300,225,4,165,133,209,158,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1129.JPG,300,225,6,70,140,168,200,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1137.JPG,300,225,2,59,87,143,134,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1104.JPG,300,225,5,180,76,246,105,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1104.JPG,300,225,1,193,188,268,225,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1042.JPG,300,225,5,98,162,187,207,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1065.JPG,300,225,5,67,105,147,140,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1065.JPG,300,225,1,198,79,273,113,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1077.JPG,300,225,6,174,115,249,166,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1077.JPG,300,225,1,87,104,163,154,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1029.JPG,300,225,6,10,135,115,195,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1029.JPG,300,225,2,119,88,212,157,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1029.JPG,300,225,1,209,67,296,134,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1088.JPG,300,225,5,116,42,178,83,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1088.JPG,300,225,2,123,128,173,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1106.JPG,300,225,2,42,55,176,121,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1061.JPG,300,225,6,0,87,92,152,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1061.JPG,300,225,2,44,51,128,104,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1132.JPG,300,225,1,243,106,292,134,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1132.JPG,300,225,4,187,121,279,178,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1132.JPG,300,225,5,0,119,132,201,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1025.JPG,300,225,6,151,150,240,202,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1105.JPG,300,225,2,89,83,197,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1059.JPG,300,225,2,59,42,156,109,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1086.JPG,300,225,4,97,101,133,124,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1086.JPG,300,225,2,140,95,177,119,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1086.JPG,300,225,1,181,92,217,116,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1086.JPG,300,225,3,221,86,258,111,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1037.JPG,300,225,1,68,93,186,154,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1015.JPG,300,225,3,192,151,300,225,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1015.JPG,300,225,6,80,124,189,187,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1049.JPG,300,225,4,221,95,296,133,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1049.JPG,300,225,5,126,122,197,160,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1049.JPG,300,225,3,47,145,114,179,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1021.JPG,300,225,5,103,22,167,68,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1066.JPG,300,225,1,137,120,190,147,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1066.JPG,300,225,5,202,130,252,157,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1048.JPG,300,225,4,216,88,276,123,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1048.JPG,300,225,5,130,100,189,134,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1048.JPG,300,225,3,42,109,105,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1092.JPG,300,225,4,157,73,232,122,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1092.JPG,300,225,5,54,98,130,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1092.JPG,300,225,3,0,61,62,106,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1111.JPG,300,225,6,60,71,144,118,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1111.JPG,300,225,2,159,71,244,119,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1114.JPG,300,225,6,126,96,207,138,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1040.JPG,300,225,2,37,149,118,193,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1040.JPG,300,225,1,118,147,190,186,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1040.JPG,300,225,4,189,146,254,184,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1110.JPG,300,225,3,32,21,140,94,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1110.JPG,300,225,1,129,49,238,122,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1072.JPG,300,225,3,22,46,80,91,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1072.JPG,300,225,2,96,75,157,120,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1050.JPG,300,225,5,210,60,299,101,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1050.JPG,300,225,3,82,73,170,113,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1056.JPG,300,225,2,200,87,300,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1056.JPG,300,225,6,95,109,210,188,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1142.JPG,300,225,2,91,101,168,144,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1142.JPG,300,225,1,183,115,259,158,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1068.JPG,300,225,5,36,4,172,83,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1068.JPG,300,225,1,217,98,300,172,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1120.JPG,300,225,3,20,57,159,138,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1130.JPG,300,225,1,101,100,158,137,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1023.JPG,300,225,2,77,96,161,150,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1125.JPG,300,225,1,56,68,123,122,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1125.JPG,300,225,6,82,104,166,169,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1125.JPG,300,225,2,195,65,276,127,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1074.JPG,300,225,2,18,60,166,143,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1082.JPG,300,225,5,76,40,138,81,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1082.JPG,300,225,4,149,49,210,91,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1053.JPG,300,225,1,52,105,147,163,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1053.JPG,300,225,6,143,86,239,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1122.JPG,300,225,5,107,86,190,133,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1097.JPG,300,225,5,25,4,162,89,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1070.JPG,300,225,2,82,116,167,164,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
01_s_DSCF1070.JPG,300,225,6,102,81,174,124,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1094.JPG,300,225,4,106,85,216,161,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1133.JPG,300,225,1,138,113,213,174,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1101.JPG,300,225,2,154,136,217,170,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1116.JPG,300,225,5,64,96,146,148,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1141.JPG,300,225,2,88,54,152,77,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1090.JPG,300,225,1,163,82,205,110,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1140.JPG,300,225,6,118,31,180,64,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1044.JPG,300,225,6,116,97,210,151,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1038.JPG,300,225,2,35,112,155,166,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1017.JPG,300,225,4,60,38,112,67,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1135.JPG,300,225,6,66,65,119,103,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1032.JPG,300,225,5,182,79,266,119,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1032.JPG,300,225,6,2,72,80,111,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,1,167,180,206,201,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,2,207,170,244,191,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,3,246,159,283,181,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,4,174,190,213,213,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,5,217,181,256,203,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1013.JPG,300,225,6,257,171,294,194,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1064.JPG,300,225,3,197,29,263,72,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1064.JPG,300,225,2,48,60,124,108,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1109.JPG,300,225,3,25,21,133,86,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1099.JPG,300,225,6,133,67,219,123,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1103.JPG,300,225,6,97,22,158,54,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1103.JPG,300,225,5,106,138,180,184,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1016.JPG,300,225,4,107,144,176,183,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1016.JPG,300,225,6,162,110,226,145,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
02_s_DSCF1016.JPG,300,225,3,190,75,250,115,/home/sha_maayan/busProject/6_classes/augmentation/aug_images/
